"","date","time","global_active_power","global_reactive_power","voltage","global_intensity","sub_metering_1","sub_metering_2","sub_metering_3"
"24767","18/2/2007","04:46:00",0.322,0.142,241.82,1.4,0,0,0
"24768","18/2/2007","04:47:00",0.322,0.144,242.03,1.4,0,0,0
"24769","18/2/2007","04:48:00",0.322,0.144,241.93,1.4,0,0,0
"24770","18/2/2007","04:49:00",0.32,0.142,241.64,1.4,0,0,0
"24771","18/2/2007","04:50:00",0.322,0.146,242.68,1.4,0,0,0
"24772","18/2/2007","04:51:00",0.324,0.15,243.19,1.4,0,0,0
"24773","18/2/2007","04:52:00",0.238,0,242.9,1,0,0,0
"24774","18/2/2007","04:53:00",0.23,0,243.35,1,0,0,0
"24775","18/2/2007","04:54:00",0.23,0,242.85,1,0,0,0
"24776","18/2/2007","04:55:00",0.23,0,243.03,1,0,0,0
"24777","18/2/2007","04:56:00",0.232,0,244.46,1,0,0,0
"24778","18/2/2007","04:57:00",0.234,0,244.71,1,0,0,0
"24779","18/2/2007","04:58:00",0.234,0,244.82,1,0,0,0
"24780","18/2/2007","04:59:00",0.236,0,245.92,1,0,0,0
"24781","18/2/2007","05:00:00",0.234,0,245.25,1,0,0,0
"24782","18/2/2007","05:01:00",0.234,0,245.65,1,0,0,0
"24783","18/2/2007","05:02:00",0.236,0,246.08,1,0,0,0
"24784","18/2/2007","05:03:00",0.234,0,245.53,1,0,0,0
"24785","18/2/2007","05:04:00",0.234,0,244.97,1,0,0,0
"24786","18/2/2007","05:05:00",0.232,0,243.93,1,0,0,0
"24787","18/2/2007","05:06:00",0.23,0,243.68,1,0,0,0
"24788","18/2/2007","05:07:00",0.232,0,244.44,1,0,0,0
"24789","18/2/2007","05:08:00",0.23,0,243.39,1,0,0,0
"24790","18/2/2007","05:09:00",0.226,0,241.87,1,0,0,0
"24791","18/2/2007","05:10:00",0.228,0,242.75,1,0,0,0
"24792","18/2/2007","05:11:00",0.268,0,242.8,1.2,0,0,0
"24793","18/2/2007","05:12:00",0.412,0.236,242.15,2,0,0,0
"24794","18/2/2007","05:13:00",0.412,0.254,242.94,2,0,0,0
"24795","18/2/2007","05:14:00",0.41,0.252,242.62,2,0,0,0
"24796","18/2/2007","05:15:00",0.406,0.248,241.84,2,0,0,0
"24797","18/2/2007","05:16:00",0.404,0.252,242.6,2,0,0,0
"24798","18/2/2007","05:17:00",0.402,0.254,242.93,2,0,0,0
"24799","18/2/2007","05:18:00",0.398,0.246,241.75,1.8,0,0,0
"24800","18/2/2007","05:19:00",0.396,0.25,242.47,1.8,0,0,0
"24801","18/2/2007","05:20:00",0.396,0.25,242.47,1.8,0,0,0
"24802","18/2/2007","05:21:00",0.392,0.246,241.75,1.8,0,0,0
"24803","18/2/2007","05:22:00",0.392,0.248,241.93,1.8,0,0,0
"24804","18/2/2007","05:23:00",0.392,0.25,242.3,1.8,0,0,0
"24805","18/2/2007","05:24:00",0.35,0.188,241.73,1.6,0,0,0
"24806","18/2/2007","05:25:00",0.324,0.148,242.79,1.4,0,0,0
"24807","18/2/2007","05:26:00",0.322,0.146,242.54,1.4,0,0,0
"24808","18/2/2007","05:27:00",0.322,0.148,242.59,1.4,0,0,0
"24809","18/2/2007","05:28:00",0.308,0.128,243.21,1.4,0,0,0
"24810","18/2/2007","05:29:00",0.23,0,243.54,1,0,0,0
"24811","18/2/2007","05:30:00",0.228,0,242.54,1,0,0,0
"24812","18/2/2007","05:31:00",0.23,0,243.29,1,0,0,0
"24813","18/2/2007","05:32:00",0.23,0,243.57,1,0,0,0
"24814","18/2/2007","05:33:00",0.228,0,242.47,1,0,0,0
"24815","18/2/2007","05:34:00",0.23,0,243.66,1,0,0,0
"24816","18/2/2007","05:35:00",0.232,0,244.58,1,0,0,0
"24817","18/2/2007","05:36:00",0.23,0,242.94,1,0,0,0
"24818","18/2/2007","05:37:00",0.23,0,243.32,1,0,0,0
"24819","18/2/2007","05:38:00",0.23,0,243.21,1,0,0,0
"24820","18/2/2007","05:39:00",0.228,0,242.66,1,0,0,0
"24821","18/2/2007","05:40:00",0.23,0,243.2,1,0,0,0
"24822","18/2/2007","05:41:00",0.23,0,243.08,1,0,0,0
"24823","18/2/2007","05:42:00",0.232,0,241.98,1,0,0,0
"24824","18/2/2007","05:43:00",0.254,0,242.65,1,0,0,0
"24825","18/2/2007","05:44:00",0.254,0,242.57,1,0,0,0
"24826","18/2/2007","05:45:00",0.254,0,242.72,1,0,0,0
"24827","18/2/2007","05:46:00",0.256,0,243.73,1,0,0,0
"24828","18/2/2007","05:47:00",0.258,0,244.06,1,0,0,0
"24829","18/2/2007","05:48:00",0.294,0.054,243.24,1.4,0,0,0
"24830","18/2/2007","05:49:00",0.364,0.156,243.21,1.6,0,0,0
"24831","18/2/2007","05:50:00",0.36,0.154,242.99,1.6,0,0,0
"24832","18/2/2007","05:51:00",0.356,0.148,242.05,1.6,0,0,0
"24833","18/2/2007","05:52:00",1.816,0.152,240.78,8.6,0,0,0
"24834","18/2/2007","05:53:00",2.89,0.214,239.35,12,0,0,0
"24835","18/2/2007","05:54:00",2.976,0.214,239.4,12.4,0,0,0
"24836","18/2/2007","05:55:00",3.244,0.22,239.73,13.6,0,0,0
"24837","18/2/2007","05:56:00",5.502,0.196,237.07,23.8,0,0,0
"24838","18/2/2007","05:57:00",6.3,0.19,236.77,26.6,0,0,0
"24839","18/2/2007","05:58:00",6.354,0.194,237.28,26.8,0,0,0
"24840","18/2/2007","05:59:00",6.354,0.194,237.23,26.8,0,0,0
"24841","18/2/2007","06:00:00",6.102,0.194,236.87,25.8,0,0,0
"24842","18/2/2007","06:01:00",3.596,0.218,239.52,15,0,0,0
"24843","18/2/2007","06:02:00",3.584,0.216,239.14,15,0,0,0
"24844","18/2/2007","06:03:00",3.764,0.218,239.26,16,0,0,0
"24845","18/2/2007","06:04:00",3.818,0.218,239.46,16.4,0,0,0
"24846","18/2/2007","06:05:00",3.382,0.098,239.36,14,0,0,0
"24847","18/2/2007","06:06:00",3.372,0.076,239.49,14,0,0,0
"24848","18/2/2007","06:07:00",3.312,0,239.54,13.8,0,0,0
"24849","18/2/2007","06:08:00",3.308,0,239.35,13.8,0,0,0
"24850","18/2/2007","06:09:00",3.322,0,239.94,13.8,0,0,0
"24851","18/2/2007","06:10:00",3.322,0,239.98,13.8,0,0,0
"24852","18/2/2007","06:11:00",3.306,0,239.27,13.8,0,0,0
"24853","18/2/2007","06:12:00",3.396,0,239.76,14,0,0,0
"24854","18/2/2007","06:13:00",3.322,0,239.98,13.8,0,0,0
"24855","18/2/2007","06:14:00",3.296,0,238.93,13.8,0,0,0
"24856","18/2/2007","06:15:00",3.318,0,239.86,13.8,0,0,0
"24857","18/2/2007","06:16:00",3.334,0,240.45,13.8,0,0,0
"24858","18/2/2007","06:17:00",3.336,0,240.57,13.8,0,0,0
"24859","18/2/2007","06:18:00",3.374,0,242.08,13.8,0,0,0
"24860","18/2/2007","06:19:00",3.386,0,242.6,13.8,0,0,0
"24861","18/2/2007","06:20:00",3.408,0.046,241.34,14,0,0,0
"24862","18/2/2007","06:21:00",3.446,0.116,241.79,14.2,0,1,0
"24863","18/2/2007","06:22:00",3.41,0.11,240.33,14.2,0,1,0
"24864","18/2/2007","06:23:00",3.376,0.104,239.07,14,0,2,0
"24865","18/2/2007","06:24:00",3.4,0.106,239.65,14.2,0,1,0
"24866","18/2/2007","06:25:00",3.178,0.184,239.51,13.2,0,1,0
"24867","18/2/2007","06:26:00",3.168,0.242,239.52,13.2,0,2,0
"24868","18/2/2007","06:27:00",3.186,0.246,240.42,13.2,0,1,0
"24869","18/2/2007","06:28:00",3.6,0.24,239.82,15.2,0,2,4
"24870","18/2/2007","06:29:00",4.408,0.226,238.13,18.4,0,1,18
"24871","18/2/2007","06:30:00",4.438,0.234,239.52,18.4,0,1,18
"24872","18/2/2007","06:31:00",4.416,0.234,239.33,18.4,0,2,18
"24873","18/2/2007","06:32:00",4.384,0.23,238.62,18.4,0,1,18
"24874","18/2/2007","06:33:00",4.398,0.232,239.23,18.4,0,1,18
"24875","18/2/2007","06:34:00",4.35,0.308,239.01,18.2,0,2,17
"24876","18/2/2007","06:35:00",4.41,0.326,237.72,18.6,0,1,18
"24877","18/2/2007","06:36:00",3.7,0.334,239.33,15.4,0,1,17
"24878","18/2/2007","06:37:00",3.604,0.334,239.2,15,0,2,18
"24879","18/2/2007","06:38:00",3.598,0.332,239.08,15,0,1,17
"24880","18/2/2007","06:39:00",3.614,0.336,239.82,15,0,1,18
"24881","18/2/2007","06:40:00",3.596,0.332,239.25,15,0,1,18
"24882","18/2/2007","06:41:00",3.564,0.326,238.44,15,0,2,17
"24883","18/2/2007","06:42:00",3.49,0.214,239.25,14.6,0,1,18
"24884","18/2/2007","06:43:00",3.462,0.192,238.76,14.4,0,1,17
"24885","18/2/2007","06:44:00",3.462,0.192,238.77,14.4,0,1,17
"24886","18/2/2007","06:45:00",3.478,0.196,239.46,14.4,0,2,18
"24887","18/2/2007","06:46:00",3.468,0.194,239.07,14.4,0,1,18
"24888","18/2/2007","06:47:00",3.47,0.194,239.17,14.4,0,1,17
"24889","18/2/2007","06:48:00",3.462,0.172,239.49,14.4,0,1,18
"24890","18/2/2007","06:49:00",3.416,0.094,239.67,14.2,0,1,17
"24891","18/2/2007","06:50:00",3.398,0.092,239.02,14.2,0,2,18
"24892","18/2/2007","06:51:00",3.41,0.092,239.49,14.2,0,1,17
"24893","18/2/2007","06:52:00",3.398,0.09,239.06,14.2,0,1,18
"24894","18/2/2007","06:53:00",3.39,0.09,238.91,14.2,0,1,17
"24895","18/2/2007","06:54:00",3.408,0.094,239.73,14.2,0,1,18
"24896","18/2/2007","06:55:00",3.418,0.094,240.1,14.2,0,1,18
"24897","18/2/2007","06:56:00",3.408,0.094,239.72,14.2,0,1,17
"24898","18/2/2007","06:57:00",3.44,0.098,240.78,14.2,0,2,18
"24899","18/2/2007","06:58:00",3.426,0.096,240.18,14.2,0,1,18
"24900","18/2/2007","06:59:00",3.41,0.092,239.58,14.2,0,1,17
"24901","18/2/2007","07:00:00",2.848,0.098,240.31,12,0,1,9
"24902","18/2/2007","07:01:00",2.362,0.102,240.34,9.8,0,1,0
"24903","18/2/2007","07:02:00",2.426,0.172,240.14,10,0,1,0
"24904","18/2/2007","07:03:00",2.456,0.232,240.03,10.2,0,2,0
"24905","18/2/2007","07:04:00",2.452,0.232,240.06,10.2,0,1,0
"24906","18/2/2007","07:05:00",2.446,0.23,239.78,10.2,0,1,0
"24907","18/2/2007","07:06:00",2.448,0.23,239.84,10.2,0,1,0
"24908","18/2/2007","07:07:00",2.44,0.228,239.26,10.2,0,1,0
"24909","18/2/2007","07:08:00",2.442,0.23,239.46,10.2,0,1,0
"24910","18/2/2007","07:09:00",2.452,0.234,240.03,10.2,0,1,0
"24911","18/2/2007","07:10:00",2.436,0.23,239.34,10.2,0,2,0
"24912","18/2/2007","07:11:00",2.426,0.228,238.9,10.2,0,1,0
"24913","18/2/2007","07:12:00",2.43,0.228,239.39,10.2,0,1,0
"24914","18/2/2007","07:13:00",2.42,0.218,239.28,10,0,1,0
"24915","18/2/2007","07:14:00",2.366,0.11,239.56,9.8,0,0,0
"24916","18/2/2007","07:15:00",2.372,0.112,239.64,9.8,0,0,0
"24917","18/2/2007","07:16:00",2.358,0.108,238.85,9.8,0,0,0
"24918","18/2/2007","07:17:00",2.386,0.114,240.36,9.8,0,0,0
"24919","18/2/2007","07:18:00",2.452,0.192,239.97,10.2,0,0,0
"24920","18/2/2007","07:19:00",2.43,0.168,239.76,10,0,0,0
"24921","18/2/2007","07:20:00",2.41,0.08,239.34,10,0,0,0
"24922","18/2/2007","07:21:00",2.418,0.08,239.74,10,0,0,0
"24923","18/2/2007","07:22:00",2.406,0.078,239.1,10,0,0,0
"24924","18/2/2007","07:23:00",2.42,0.08,239.68,10,0,0,0
"24925","18/2/2007","07:24:00",2.416,0.08,239.58,10,0,0,0
"24926","18/2/2007","07:25:00",2.402,0.078,239.25,10,0,0,0
"24927","18/2/2007","07:26:00",2.408,0.08,239.64,10,0,0,0
"24928","18/2/2007","07:27:00",2.41,0.08,239.76,10,0,0,0
"24929","18/2/2007","07:28:00",2.4,0.078,239.24,10,0,0,0
"24930","18/2/2007","07:29:00",2.404,0.08,239.41,10,0,0,0
"24931","18/2/2007","07:30:00",2.404,0.08,239.51,10,0,0,0
"24932","18/2/2007","07:31:00",2.386,0.076,238.54,10,0,0,0
"24933","18/2/2007","07:32:00",2.394,0.078,238.91,10,0,0,0
"24934","18/2/2007","07:33:00",2.352,0,239.24,9.8,0,0,0
"24935","18/2/2007","07:34:00",2.336,0,239.02,9.6,0,0,0
"24936","18/2/2007","07:35:00",2.362,0,240.42,9.8,0,0,0
"24937","18/2/2007","07:36:00",2.344,0,239.45,9.8,0,0,0
"24938","18/2/2007","07:37:00",2.33,0,238.86,9.6,0,0,0
"24939","18/2/2007","07:38:00",2.332,0,239.19,9.6,0,0,0
"24940","18/2/2007","07:39:00",2.34,0,239.66,9.6,0,0,0
"24941","18/2/2007","07:40:00",2.4,0.048,239.16,10,0,0,0
"24942","18/2/2007","07:41:00",2.458,0.114,240.22,10.2,0,0,0
"24943","18/2/2007","07:42:00",2.452,0.114,240.09,10.2,0,0,0
"24944","18/2/2007","07:43:00",2.43,0.108,238.95,10,0,0,0
"24945","18/2/2007","07:44:00",2.448,0.114,240.05,10.2,0,0,0
"24946","18/2/2007","07:45:00",2.452,0.114,240.35,10.2,0,0,0
"24947","18/2/2007","07:46:00",2.432,0.11,239.4,10,0,0,0
"24948","18/2/2007","07:47:00",2.436,0.112,239.67,10,0,0,0
"24949","18/2/2007","07:48:00",2.456,0.116,240.48,10.2,0,0,0
"24950","18/2/2007","07:49:00",2.456,0.116,240.38,10.2,0,0,0
"24951","18/2/2007","07:50:00",2.48,0.122,241.77,10.2,0,0,0
"24952","18/2/2007","07:51:00",2.496,0.126,242.61,10.2,0,0,0
"24953","18/2/2007","07:52:00",2.474,0.122,241.86,10.2,0,0,0
"24954","18/2/2007","07:53:00",2.484,0.124,242.45,10.2,0,0,0
"24955","18/2/2007","07:54:00",2.474,0.122,241.94,10.2,0,0,0
"24956","18/2/2007","07:55:00",2.464,0.118,241.38,10.2,0,0,0
"24957","18/2/2007","07:56:00",2.458,0.118,241.1,10.2,0,0,0
"24958","18/2/2007","07:57:00",2.444,0.114,240.35,10,0,0,0
"24959","18/2/2007","07:58:00",2.364,0,240.04,9.8,0,0,0
"24960","18/2/2007","07:59:00",2.356,0,240.48,9.8,0,0,0
"24961","18/2/2007","08:00:00",2.336,0,239.4,9.6,0,0,0
"24962","18/2/2007","08:01:00",2.342,0,239.74,9.6,0,0,0
"24963","18/2/2007","08:02:00",2.366,0,239.87,9.8,0,0,0
"24964","18/2/2007","08:03:00",2.41,0.078,239.02,10,0,0,0
"24965","18/2/2007","08:04:00",2.414,0.08,239.15,10,0,0,0
"24966","18/2/2007","08:05:00",2.414,0.08,239.14,10,0,0,0
"24967","18/2/2007","08:06:00",2.398,0.078,238.45,10,0,0,0
"24968","18/2/2007","08:07:00",2.408,0.08,239.28,10,0,0,0
"24969","18/2/2007","08:08:00",2.4,0.08,239.04,10,0,0,0
"24970","18/2/2007","08:09:00",2.39,0.078,238.57,10,0,0,0
"24971","18/2/2007","08:10:00",2.424,0.084,240.43,10,0,0,0
"24972","18/2/2007","08:11:00",2.438,0.088,241.21,10,0,0,0
"24973","18/2/2007","08:12:00",2.436,0.088,241.15,10,0,0,0
"24974","18/2/2007","08:13:00",2.45,0.09,241.91,10,0,0,0
"24975","18/2/2007","08:14:00",2.454,0.092,242.13,10,0,0,0
"24976","18/2/2007","08:15:00",2.438,0.088,241.34,10,0,0,0
"24977","18/2/2007","08:16:00",2.59,0.09,241.98,10.6,0,0,0
"24978","18/2/2007","08:17:00",3.048,0,240.76,12.6,0,0,0
"24979","18/2/2007","08:18:00",3.046,0,240.61,12.6,0,0,0
"24980","18/2/2007","08:19:00",3.082,0,240.22,12.8,0,0,0
"24981","18/2/2007","08:20:00",3.13,0.114,239.59,13,0,0,0
"24982","18/2/2007","08:21:00",3.1,0.11,238.75,13,0,0,0
"24983","18/2/2007","08:22:00",3.05,0.114,239.43,12.6,0,0,0
"24984","18/2/2007","08:23:00",3.932,0.104,238.75,16.6,0,0,0
"24985","18/2/2007","08:24:00",4.514,0.096,237.8,19,0,0,0
"24986","18/2/2007","08:25:00",3.384,0.11,239.79,14,0,0,0
"24987","18/2/2007","08:26:00",3.376,0.11,239.57,14,0,0,0
"24988","18/2/2007","08:27:00",4.616,0.1,238.54,20.2,0,0,0
"24989","18/2/2007","08:28:00",6.096,0.09,237.64,25.6,0,0,0
"24990","18/2/2007","08:29:00",6.068,0.086,236.69,25.6,0,0,0
"24991","18/2/2007","08:30:00",5.456,0.086,236.04,23.6,0,0,0
"24992","18/2/2007","08:31:00",4.762,0.132,236.92,20.4,0,0,5
"24993","18/2/2007","08:32:00",5.51,0.118,236.41,23.4,0,0,18
"24994","18/2/2007","08:33:00",4.224,0.1,237.81,17.8,0,0,18
"24995","18/2/2007","08:34:00",3.92,0.104,238.91,16.4,0,0,18
"24996","18/2/2007","08:35:00",4.188,0.104,238.29,17.4,0,0,17
"24997","18/2/2007","08:36:00",4.166,0.102,237.91,17.4,0,0,18
"24998","18/2/2007","08:37:00",4.258,0.12,237.61,17.8,0,0,17
"24999","18/2/2007","08:38:00",3.606,0,237.98,15,0,0,18
"25000","18/2/2007","08:39:00",3.524,0,238.32,14.6,0,0,17
"25001","18/2/2007","08:40:00",3.418,0,238.47,14.2,0,0,18
"25002","18/2/2007","08:41:00",3.408,0,238.27,14.2,0,0,17
"25003","18/2/2007","08:42:00",3.506,0.072,238.53,14.6,0,0,17
"25004","18/2/2007","08:43:00",3.494,0.072,238.73,14.6,0,0,18
"25005","18/2/2007","08:44:00",3.454,0.066,237.22,14.4,0,0,17
"25006","18/2/2007","08:45:00",3.458,0.068,237.41,14.4,0,0,17
"25007","18/2/2007","08:46:00",3.484,0.07,238.41,14.6,0,0,18
"25008","18/2/2007","08:47:00",3.458,0.068,237.51,14.4,0,0,17
"25009","18/2/2007","08:48:00",3.468,0.07,237.96,14.4,0,0,18
"25010","18/2/2007","08:49:00",3.474,0.07,238.21,14.4,0,0,17
"25011","18/2/2007","08:50:00",3.45,0.068,237.39,14.4,0,0,17
"25012","18/2/2007","08:51:00",3.456,0.068,237.61,14.4,0,0,18
"25013","18/2/2007","08:52:00",3.44,0.066,237.05,14.4,0,0,17
"25014","18/2/2007","08:53:00",3.44,0.066,237.03,14.4,0,0,17
"25015","18/2/2007","08:54:00",3.458,0.068,237.73,14.4,0,0,17
"25016","18/2/2007","08:55:00",3.454,0.068,237.61,14.4,0,0,18
"25017","18/2/2007","08:56:00",3.384,0.07,237.8,14.2,0,0,17
"25018","18/2/2007","08:57:00",3.292,0,237.57,13.8,0,0,17
"25019","18/2/2007","08:58:00",3.256,0,236.5,13.6,0,0,18
"25020","18/2/2007","08:59:00",3.342,0,237.39,14,0,0,17
"25021","18/2/2007","09:00:00",3.408,0.098,238.22,14.2,0,0,17
"25022","18/2/2007","09:01:00",3.38,0.094,237.3,14.2,0,0,17
"25023","18/2/2007","09:02:00",3.386,0.096,237.6,14.2,0,0,18
"25024","18/2/2007","09:03:00",3.39,0.098,237.61,14.2,0,0,17
"25025","18/2/2007","09:04:00",3.35,0.092,236.04,14.2,0,0,17
"25026","18/2/2007","09:05:00",3.38,0.096,237.26,14.2,0,0,17
"25027","18/2/2007","09:06:00",3.39,0.1,237.91,14.2,0,0,18
"25028","18/2/2007","09:07:00",3.39,0.1,237.95,14.2,0,0,17
"25029","18/2/2007","09:08:00",3.43,0.106,239.53,14.2,0,0,18
"25030","18/2/2007","09:09:00",3.42,0.104,239.15,14.2,0,0,17
"25031","18/2/2007","09:10:00",3.402,0.102,238.57,14.2,0,0,18
"25032","18/2/2007","09:11:00",3.41,0.104,238.82,14.2,0,0,17
"25033","18/2/2007","09:12:00",3.412,0.104,238.97,14.2,0,0,18
"25034","18/2/2007","09:13:00",3.386,0.1,238,14.2,0,0,17
"25035","18/2/2007","09:14:00",3.404,0.102,238.67,14.2,0,0,18
"25036","18/2/2007","09:15:00",3.39,0.1,238.14,14.2,0,0,17
"25037","18/2/2007","09:16:00",3.39,0.1,238.17,14.2,0,0,17
"25038","18/2/2007","09:17:00",3.322,0,238.72,13.8,0,0,18
"25039","18/2/2007","09:18:00",3.312,0,238.37,13.8,0,0,17
"25040","18/2/2007","09:19:00",3.32,0,238.64,13.8,0,0,18
"25041","18/2/2007","09:20:00",3.326,0,238.89,13.8,0,0,17
"25042","18/2/2007","09:21:00",3.33,0,239.01,13.8,0,0,18
"25043","18/2/2007","09:22:00",3.354,0,239.93,13.8,0,0,17
"25044","18/2/2007","09:23:00",3.316,0,238.73,13.8,0,0,18
"25045","18/2/2007","09:24:00",3.286,0,237.68,13.8,0,0,17
"25046","18/2/2007","09:25:00",3.272,0,237.14,13.8,0,0,17
"25047","18/2/2007","09:26:00",3.254,0,236.43,13.6,0,0,18
"25048","18/2/2007","09:27:00",3.314,0.06,235.3,14,0,0,16
"25049","18/2/2007","09:28:00",3.326,0.066,236.35,14,0,0,18
"25050","18/2/2007","09:29:00",3.352,0.068,237.32,14,0,0,17
"25051","18/2/2007","09:30:00",3.35,0.068,237.24,14,0,0,17
"25052","18/2/2007","09:31:00",3.38,0.072,238.42,14,0,0,18
"25053","18/2/2007","09:32:00",3.382,0.074,238.57,14,0,0,17
"25054","18/2/2007","09:33:00",3.4,0.076,239.09,14.2,0,0,18
"25055","18/2/2007","09:34:00",3.424,0.078,239.95,14.2,0,0,17
"25056","18/2/2007","09:35:00",3.414,0.076,239.66,14.2,0,0,18
"25057","18/2/2007","09:36:00",3.384,0.072,238.52,14.2,0,0,17
"25058","18/2/2007","09:37:00",3.39,0.074,238.8,14.2,0,0,18
"25059","18/2/2007","09:38:00",3.358,0.07,237.61,14,0,0,17
"25060","18/2/2007","09:39:00",3.346,0.082,236.14,14,0,0,17
"25061","18/2/2007","09:40:00",3.404,0.13,236.99,14.2,0,0,17
"25062","18/2/2007","09:41:00",3.378,0.096,237.15,14.2,0,0,18
"25063","18/2/2007","09:42:00",3.338,0.09,235.8,14,0,0,17
"25064","18/2/2007","09:43:00",3.368,0.094,236.97,14.2,0,0,17
"25065","18/2/2007","09:44:00",3.37,0.096,237.07,14.2,0,0,17
"25066","18/2/2007","09:45:00",3.388,0.098,237.82,14.2,0,0,17
"25067","18/2/2007","09:46:00",3.464,0.106,239.95,14.4,0,0,18
"25068","18/2/2007","09:47:00",3.496,0.168,239.83,14.6,0,0,18
"25069","18/2/2007","09:48:00",3.484,0.222,238.43,14.6,0,1,17
"25070","18/2/2007","09:49:00",3.646,0.224,239.09,15.2,0,1,18
"25071","18/2/2007","09:50:00",3.802,0.224,239.46,15.8,0,1,17
"25072","18/2/2007","09:51:00",3.772,0.22,238.44,15.8,0,2,18
"25073","18/2/2007","09:52:00",3.516,0.226,239.14,14.6,0,1,17
"25074","18/2/2007","09:53:00",3.51,0.226,239.36,14.6,0,1,18
"25075","18/2/2007","09:54:00",3.534,0.222,238.81,14.8,0,2,17
"25076","18/2/2007","09:55:00",3.716,0.23,239.91,15.4,0,1,18
"25077","18/2/2007","09:56:00",3.746,0.212,239.97,15.6,0,2,18
"25078","18/2/2007","09:57:00",3.548,0.088,239.1,14.8,0,2,17
"25079","18/2/2007","09:58:00",3.52,0.074,238.84,14.6,0,3,18
"25080","18/2/2007","09:59:00",3.726,0.07,238.63,15.6,0,2,17
"25081","18/2/2007","10:00:00",5.86,0.052,236.22,24.8,0,37,17
"25082","18/2/2007","10:01:00",5.852,0.052,236.23,24.6,0,38,17
"25083","18/2/2007","10:02:00",5.768,0.052,235.87,24.4,0,38,17
"25084","18/2/2007","10:03:00",5.784,0.046,234.45,24.6,0,38,17
"25085","18/2/2007","10:04:00",5.64,0.046,234.8,24,0,39,17
"25086","18/2/2007","10:05:00",5.68,0,234.72,24.2,0,38,17
"25087","18/2/2007","10:06:00",5.758,0,233.97,24.6,0,38,17
"25088","18/2/2007","10:07:00",5.802,0,234.9,24.6,0,38,17
"25089","18/2/2007","10:08:00",4.716,0.05,235.27,20.4,0,22,17
"25090","18/2/2007","10:09:00",4.19,0.078,234.7,18.2,0,9,17
"25091","18/2/2007","10:10:00",5.206,0.142,233.65,22.6,0,30,16
"25092","18/2/2007","10:11:00",3.684,0.204,235.64,15.6,0,2,17
"25093","18/2/2007","10:12:00",3.682,0.21,235.44,15.6,0,1,17
"25094","18/2/2007","10:13:00",3.684,0.184,235.5,15.6,0,2,17
"25095","18/2/2007","10:14:00",3.732,0.172,236.73,15.6,0,2,18
"25096","18/2/2007","10:15:00",3.76,0.168,237.18,15.8,0,3,17
"25097","18/2/2007","10:16:00",3.738,0.166,236.35,15.8,0,2,17
"25098","18/2/2007","10:17:00",3.734,0.192,236.21,15.8,0,2,17
"25099","18/2/2007","10:18:00",3.718,0.214,236.2,15.6,0,2,17
"25100","18/2/2007","10:19:00",3.7,0.192,235.79,15.6,0,2,17
"25101","18/2/2007","10:20:00",3.796,0.272,236.35,16,0,2,17
"25102","18/2/2007","10:21:00",3.828,0.298,236.46,16.2,0,2,18
"25103","18/2/2007","10:22:00",3.842,0.294,236.67,16.2,0,2,17
"25104","18/2/2007","10:23:00",3.826,0.236,237.53,16,0,3,17
"25105","18/2/2007","10:24:00",3.806,0.214,237.92,16,0,2,17
"25106","18/2/2007","10:25:00",3.902,0.256,237.76,16.4,0,4,18
"25107","18/2/2007","10:26:00",4.032,0.28,237.55,17,0,6,17
"25108","18/2/2007","10:27:00",4.018,0.278,238.14,16.8,0,6,17
"25109","18/2/2007","10:28:00",3.996,0.272,237.55,16.8,0,5,18
"25110","18/2/2007","10:29:00",3.988,0.272,237.61,16.8,0,6,17
"25111","18/2/2007","10:30:00",3.736,0.248,238.23,15.6,0,1,17
"25112","18/2/2007","10:31:00",3.638,0.216,238.53,15.2,0,1,18
"25113","18/2/2007","10:32:00",3.636,0.218,238.53,15.2,0,2,17
"25114","18/2/2007","10:33:00",3.61,0.214,237.61,15.2,0,1,18
"25115","18/2/2007","10:34:00",3.588,0.216,237.96,15,0,1,17
"25116","18/2/2007","10:35:00",3.534,0.23,237.13,14.8,0,1,17
"25117","18/2/2007","10:36:00",3.452,0.218,237.48,14.4,0,1,17
"25118","18/2/2007","10:37:00",3.456,0.198,237.59,14.4,0,1,18
"25119","18/2/2007","10:38:00",3.352,0.086,237.6,14,0,2,17
"25120","18/2/2007","10:39:00",3.41,0.122,237.67,14.2,0,1,17
"25121","18/2/2007","10:40:00",3.432,0.106,237.69,14.4,2,1,18
"25122","18/2/2007","10:41:00",3.418,0.076,237.78,14.2,1,1,17
"25123","18/2/2007","10:42:00",3.352,0,237.43,14,1,0,17
"25124","18/2/2007","10:43:00",3.362,0,237.74,14,1,0,18
"25125","18/2/2007","10:44:00",3.358,0,237.68,14,2,0,17
"25126","18/2/2007","10:45:00",3.358,0,237.62,14,1,0,17
"25127","18/2/2007","10:46:00",3.348,0,237.23,14,1,0,18
"25128","18/2/2007","10:47:00",3.348,0,237.25,14,1,0,17
"25129","18/2/2007","10:48:00",3.344,0,237.1,14,2,0,17
"25130","18/2/2007","10:49:00",3.372,0,238.22,14,1,0,17
"25131","18/2/2007","10:50:00",3.378,0,238.34,14,1,0,18
"25132","18/2/2007","10:51:00",3.35,0,237.45,14,1,0,17
"25133","18/2/2007","10:52:00",4.858,0,236.41,21,24,0,17
"25134","18/2/2007","10:53:00",5.526,0.058,234.74,23.4,37,0,17
"25135","18/2/2007","10:54:00",5.528,0.06,234.89,23.4,38,0,17
